id,loss
38494,1095.2739
38495,2573.3076
38496,976.4269
38497,1367.4547
38498,2768.5437
38499,7442.591
38500,1031.3124
38501,959.9023
38502,2090.0298
38503,6247.985
38504,2875.1604
38505,918.6149
38506,1635.327
38507,3325.3142
38508,1238.8048
38509,2995.849
38510,2203.2751
38511,1353.9634
38512,1409.9728
38513,1765.2426
38514,5112.8906
38515,1194.458
38516,3714.6548
38517,4765.061
38518,2583.5852
38519,1290.4265
38520,2952.8982
38521,3704.99
38522,2483.8176
38523,1592.8254
38524,3124.5518
38525,1232.1013
38526,3772.8728
38527,864.3013
38528,2626.6196
38529,1405.6136
38530,1076.5403
38531,1170.0233
38532,1551.5735
38533,2041.5104
38534,982.0695
38535,1027.226
38536,1793.9202
38537,2310.0212
38538,2144.7842
38539,1679.6809
38540,6009.719
38541,2423.6794
38542,3127.185
38543,1321.473
38544,3857.1172
38545,1534.2268
38546,1704.8108
38547,1778.7975
38548,2931.2373
38549,1244.7944
38550,1632.558
38551,1310.2338
38552,1285.6456
38553,1164.7029
38554,1692.9362
38555,1525.4338
38556,1520.8871
38557,2400.3499
38558,3154.9294
38559,6216.639
38560,3626.5298
38561,862.505
38562,1870.9772
38563,1469.275
38564,1179.3097
38565,1474.2028
38566,2738.1526
38567,3943.468
38568,3602.4626
38569,1398.6248
38570,2804.9688
38571,1441.5148
38572,1238.8894
38573,1113.967
38574,1551.572
38575,2124.7522
38576,13107.513
38577,1174.7849
38578,7362.602
38579,1204.7806
38580,1686.4126
38581,3705.8384
38582,1469.6046
38583,4262.5835
38584,3310.3213
38585,1050.0885
38586,2488.8547
38587,3288.029
38588,2018.6011
38589,1394.0299
38590,1330.4045
38591,1165.4574
38592,888.7142
38593,5421.2163
38594,2858.8752
38595,1606.5941
38596,1271.2993
38597,1081.5167
38598,1665.4054
38599,1953.7446
38600,1731.2579
38601,4279.7607
38602,1218.7172
38603,947.249
38604,1495.7628
38605,1922.6859
38606,1232.6442
38607,2682.2856
38608,1537.507
38609,2732.4546
38610,2548.329
38611,3887.132
38612,1060.8401
38613,1749.3871
38614,1737.1805
38615,4009.4797
38616,2133.6257
38617,6539.8467
38618,3274.947
38619,1689.664
38620,971.30743
38621,2107.787
38622,1520.858
38623,2867.3877
38624,4176.866
38625,1591.8612
38626,4989.304
38627,2106.654
38628,5626.9414
38629,2101.237
38630,1234.9121
38631,4472.0107
38632,1698.6062
38633,4927.1924
38634,3575.0923
38635,12096.614
38636,1167.2108
38637,4175.7466
38638,1870.3087
38639,6546.2373
38640,2088.6106
38641,4676.6494
38642,4444.2886
38643,3304.4937
38644,1487.7444
38645,2223.9495
38646,2608.6875
38647,2335.915
38648,1400.6377
38649,3237.8032
38650,2420.0657
38651,739.5879
38652,1644.6896
38653,1161.3752
38654,2004.6444
38655,6794.1807
38656,1152.5513
38657,1882.9227
38658,4443.767
38659,1465.3955
38660,6316.631
38661,1307.9905
38662,1178.6423
38663,2348.828
38664,1629.7235
38665,2807.717
38666,1422.0608
38667,1001.8413
38668,2057.6624
38669,1505.5282
38670,1766.5485
38671,994.3157
38672,2651.7795
38673,1373.2222
38674,1299.8634
38675,2088.6743
38676,2936.0188
38677,2206.759
38678,1287.5084
38679,2063.181
38680,1010.4149
38681,6337.3003
38682,1237.8132
38683,5804.3623
38684,3581.465
38685,2890.151
38686,1022.30493
38687,2486.0603
38688,1292.4325
38689,2344.6624
38690,5592.178
38691,1396.7799
38692,979.6513
38693,1520.3567
38694,5080.799
38695,1077.5138
38696,3383.3555
38697,2396.3696
38698,4528.537
38699,1284.3573
38700,1812.5962
38701,937.8637
38702,1621.8407
38703,2501.5383
38704,1423.4382
38705,2025.0637
38706,1970.6782
38707,5772.191
38708,2030.3813
38709,3276.025
38710,2054.256
38711,905.5106
38712,2100.341
38713,990.82544
38714,2557.554
38715,1856.2286
38716,1813.8912
38717,4832.716
38718,3179.336
38719,2000.7968
38720,1602.2833
38721,1187.331
38722,2884.6968
38723,1680.0095
38724,3459.512
38725,1006.36896
38726,2989.785
38727,1881.4447
38728,1162.039
38729,6634.327
38730,3244.4292
38731,2038.5916
38732,2435.2249
38733,7397.5796
38734,1723.7107
38735,3681.4595
38736,3497.9734
38737,1838.5431
38738,4458.9683
38739,1350.2373
38740,1107.5852
38741,1522.3617
38742,1997.0184
38743,6467.091
38744,952.3963
38745,2506.5972
38746,1580.7155
38747,5577.944
38748,1122.8147
38749,1468.1755
38750,803.6967
38751,7814.8735
38752,1578.8899
38753,1614.2302
38754,1893.7616
38755,2689.3784
38756,6169.412
38757,1419.0483
38758,3315.9946
38759,1963.7744
38760,1108.2775
38761,1777.39
38762,1539.2577
38763,3104.8281
38764,1948.5012
38765,9733.714
38766,1425.4801
38767,2581.8086
38768,1337.0771
38769,6492.561
38770,3729.258
38771,1023.272
38772,1044.2412
38773,1317.8601
38774,1695.8043
38775,3505.1016
38776,3935.5874
38777,3803.861
38778,5685.3965
38779,3633.5627
38780,6274.16
38781,5451.172
38782,1339.1013
38783,2343.031
38784,4038.83
38785,1952.5669
38786,2088.717
38787,1564.758
38788,1936.7495
38789,5966.8916
38790,1793.9407
38791,9556.787
38792,2239.4023
38793,1530.66
38794,2923.0664
38795,2295.2876
38796,1678.1869
38797,1565.9269
38798,1181.3251
38799,2420.7087
38800,2962.363
38801,3307.717
38802,1457.8771
38803,1770.7921
38804,979.1768
38805,1885.8428
38806,3782.6028
38807,1692.8795
38808,1318.9738
38809,1479.44
38810,1321.0682
38811,1221.0848
38812,2847.5464
38813,3570.1846
38814,1486.2161
38815,3497.4397
38816,1260.4896
38817,1335.5964
38818,1562.4751
38819,3388.9019
38820,1599.5167
38821,6369.2725
38822,6490.7344
38823,1972.5388
38824,5702.0586
38825,1522.7213
38826,5622.869
38827,3196.86
38828,2070.7717
38829,1333.9353
38830,1940.7999
38831,2197.1758
38832,1038.3502
38833,1691.1592
38834,4079.0625
38835,3112.5388
38836,2086.6028
38837,2840.1816
38838,1717.7134
38839,1134.7083
38840,2606.9175
38841,1033.707
38842,1289.5641
38843,2691.922
38844,1948.9661
38845,3671.8916
38846,1181.818
38847,5987.405
38848,11940.209
38849,1938.2164
38850,1182.0476
38851,1131.8811
38852,1796.4974
38853,2140.432
38854,4577.356
38855,6372.335
38856,2850.3037
38857,1375.3654
38858,1272.4362
38859,1223.7198
38860,1472.4326
38861,2137.1577
38862,1227.0104
38863,1441.3923
38864,4768.403
38865,2736.425
38866,3273.3323
38867,1021.88245
38868,713.91907
38869,1942.6433
38870,2453.5317
38871,3397.4507
38872,4454.6787
38873,2525.2874
38874,2047.248
38875,6375.472
38876,2364.451
38877,1035.7595
38878,906.8966
38879,2106.429
38880,4932.4214
38881,4098.4624
38882,1497.4368
38883,1087.751
38884,1311.8267
38885,942.3697
38886,2348.6855
38887,1355.2245
38888,10062.555
38889,1500.032
38890,2395.5432
38891,1810.6532
38892,1476.8212
38893,1677.8427
38894,2190.8005
38895,3444.729
38896,1891.1207
38897,2346.6853
38898,2237.4023
38899,3652.642
38900,1883.0126
38901,1433.7897
38902,2394.8735
38903,2704.5872
38904,3169.9778
38905,3168.72
38906,1219.0842
38907,1405.5144
38908,2843.9302
38909,4117.1694
38910,862.5169
38911,8421.821
38912,4517.9146
38913,1351.8833
38914,2352.581
38915,3119.6433
38916,1562.9753
38917,1322.1737
38918,2207.9373
38919,788.12195
38920,1102.61
38921,1122.5355
38922,1098.0061
38923,956.5642
38924,1446.1066
38925,1485.9396
38926,5420.492
38927,2339.101
38928,1422.9303
38929,6735.175
38930,1628.828
38931,1169.7369
38932,2344.3357
38933,1426.3796
38934,7219.75
38935,3397.376
38936,1277.558
38937,1570.3789
38938,10451.522
38939,2034.9536
38940,6119.8994
38941,4345.1704
38942,1229.4652
38943,1614.4513
38944,6977.3037
38945,2071.501
38946,1511.7253
38947,2119.0784
38948,1253.0096
38949,1219.5917
38950,2851.6719
38951,1482.9724
38952,2387.278
38953,1142.5454
38954,1821.4211
38955,3991.8713
38956,1489.1307
38957,5555.8916
38958,1242.1454
38959,1355.6398
38960,1597.7639
38961,6079.168
38962,921.14905
38963,983.451
38964,1223.9927
38965,3271.9211
38966,1638.3807
38967,3393.8064
38968,2211.5151
38969,3204.6616
38970,1167.037
38971,2638.4841
38972,1555.8873
38973,1503.2462
38974,1635.8921
38975,1355.5641
38976,2101.237
38977,9967.218
38978,1876.9082
38979,1640.0881
38980,1459.4034
38981,8718.087
38982,13233.893
38983,1726.9985
38984,1145.5938
38985,3237.2227
38986,2184.9817
38987,5595.444
38988,1926.6215
38989,1157.2053
38990,3166.248
38991,2359.5686
38992,2162.767
38993,2876.1904
38994,3121.242
38995,1959.6332
38996,2318.3008
38997,3202.2993
38998,5618.955
38999,1136.7892
39000,1159.7834
39001,2039.3046
39002,3060.975
39003,3283.3962
39004,3296.7227
39005,4054.6648
39006,1578.1879
39007,1391.9667
39008,904.25146
39009,1642.0175
39010,10677.225
39011,4857.1353
39012,3002.5874
39013,1119.8712
39014,793.12836
39015,2794.2546
39016,1274.4525
39017,996.6953
39018,2569.4548
39019,2737.5466
39020,1436.5234
39021,2148.1306
39022,2201.7053
39023,918.7496
39024,2449.6711
39025,1014.9842
39026,1873.3226
39027,1604.8457
39028,1552.0421
39029,1586.2339
39030,2633.457
39031,5896.464
39032,14241.637
39033,1404.3647
39034,3097.4202
39035,2071.9832
39036,1168.2675
39037,1278.4978
39038,1075.7677
39039,1252.5295
39040,3125.5237
39041,1837.681
39042,2086.9622
39043,3423.811
39044,786.4027
39045,3145.373
39046,1316.8958
39047,1698.53
39048,5762.0913
39049,1111.2769
39050,1520.7535
39051,5613.486
39052,1092.3547
39053,4462.9043
39054,1407.178
39055,4222.72
39056,3914.0261
39057,2261.9734
39058,1455.8959
39059,3729.7988
39060,7051.13
39061,1282.7384
39062,1917.5687
39063,4033.2207
39064,2207.9722
39065,5391.0293
39066,1578.7911
39067,3890.6118
39068,1211.2594
39069,3163.4946
39070,1608.0957
39071,1944.123
39072,7621.7417
39073,2421.38
39074,1238.8025
39075,2795.1704
39076,1825.376
39077,1536.7955
39078,2849.976
39079,1901.0532
39080,1720.906
39081,5891.0503
39082,1001.7342
39083,3163.8025
39084,1352.8145
39085,1962.5457
39086,6596.078
39087,5253.1694
39088,1856.1285
39089,1346.5839
39090,1564.4907
39091,4393.6895
39092,1763.7483
39093,2690.8796
39094,3433.1028
39095,729.24945
39096,6681.141
39097,1187.9783
39098,3659.7676
39099,5226.3257
39100,4586.1714
39101,1655.7963
39102,1040.259
39103,4162.885
39104,1826.4474
39105,3598.8665
39106,1866.0599
39107,929.72046
39108,1495.0657
39109,2140.7434
39110,1041.6592
39111,3285.0317
39112,846.25726
39113,3720.5525
39114,2955.2654
39115,5185.5176
39116,1181.827
39117,5524.765
39118,931.1875
39119,1558.5339
39120,1494.0494
39121,805.6233
39122,2263.829
39123,830.45325
39124,1278.5253
39125,2740.277
39126,3131.3882
39127,1209.7367
39128,1682.5596
39129,2151.319
39130,3087.8523
39131,2161.058
39132,876.3772
39133,1986.6276
39134,1176.088
39135,5017.347
39136,1124.115
39137,4349.45
39138,3245.1597
39139,2430.5244
39140,4807.4146
39141,1893.3162
39142,3910.8389
39143,5930.0005
39144,1392.6823
39145,8212.924
39146,2274.4644
39147,4263.474
39148,1464.6915
39149,3393.2334
39150,3925.4604
39151,903.30145
39152,3537.8208
39153,2207.4202
39154,1390.1014
39155,2253.3723
39156,944.39746
39157,4116.4976
39158,2226.6533
39159,1591.4003
39160,1974.5839
39161,1448.6467
39162,2196.246
39163,1656.5833
39164,1158.9673
39165,790.2459
39166,9660.399
39167,4278.4585
39168,2942.238
39169,2719.1648
39170,1197.0574
39171,1352.0865
39172,1245.1443
39173,992.0402
39174,2057.4543
39175,1007.6682
39176,3583.126
39177,2261.7585
39178,1208.236
39179,1468.6569
39180,2085.0066
39181,4799.479
39182,9309.569
39183,3246.3208
39184,1563.837
39185,6046.8813
39186,1062.5498
39187,848.8428
39188,2109.0
39189,748.56464
39190,3504.9211
39191,1670.2404
39192,3139.8867
39193,2343.3887
39194,2425.3022
39195,1227.196
39196,3491.4927
39197,7387.8066
39198,1185.1051
39199,1433.7083
39200,1345.1471
39201,1231.3436
39202,1445.0464
39203,1040.8501
39204,7226.419
39205,2293.871
39206,1428.7686
39207,15252.213
39208,1217.1089
39209,5644.6113
39210,4946.6836
39211,1505.7854
39212,5218.3403
39213,1358.0219
39214,5311.05
39215,1054.2485
39216,1030.9664
39217,5133.009
39218,5782.8486
39219,2199.7693
39220,1016.14075
39221,2590.0425
39222,1310.9506
39223,2166.3408
39224,2006.4767
39225,4171.2876
39226,2229.9507
39227,1424.1882
39228,1582.0276
39229,2571.1775
39230,1130.171
39231,1560.8947
39232,4030.5476
39233,3607.2256
39234,7775.2754
39235,1360.1354
39236,1326.6755
39237,1989.5336
39238,2003.563
39239,1440.8024
39240,3438.4746
39241,1710.7434
39242,1794.4603
39243,1402.052
39244,1839.3888
39245,1139.5361
39246,2858.8167
39247,906.6334
39248,1508.5605
39249,1234.716
39250,1965.8639
39251,5216.8623
39252,5446.8525
39253,7231.3423
39254,1208.725
39255,1290.2368
39256,1143.8728
39257,1673.6842
39258,2336.973
39259,3313.3225
39260,2734.559
39261,3021.5466
39262,2484.2004
39263,2445.9426
39264,1080.6287
39265,1090.8235
39266,3105.2932
39267,2773.355
39268,4894.0337
39269,2734.0764
39270,1326.932
39271,1155.3352
39272,1612.6221
39273,7263.112
39274,1795.2354
39275,2046.5001
39276,2420.2654
39277,1182.8867
39278,2742.1863
39279,1272.299
39280,2971.7307
39281,4441.843
39282,1266.79
39283,6806.842
39284,1983.1494
39285,2044.843
39286,1709.6542
39287,1243.3077
39288,13639.787
39289,1760.6829
39290,1213.8942
39291,10691.267
39292,1054.3884
39293,1119.0223
39294,8102.246
39295,3584.3123
39296,941.52527
39297,1044.4615
39298,985.61835
39299,1201.2842
39300,2796.096
39301,1393.9994
39302,1620.1268
39303,1439.0818
39304,1770.6206
39305,1265.0863
39306,3175.9043
39307,1060.3435
39308,1908.962
39309,1822.4547
39310,2057.6633
39311,1584.1698
39312,1058.0105
39313,1968.224
39314,1779.4519
39315,5048.629
39316,2684.8176
39317,1152.8802
39318,831.74274
39319,1083.9517
39320,2873.3286
39321,1141.202
39322,796.68787
39323,3122.1057
39324,2322.0032
39325,2166.281
39326,1321.3898
39327,11976.718
39328,2026.7676
39329,1205.716
39330,1221.1559
39331,1475.4315
39332,1220.3339
39333,831.495
39334,3616.6768
39335,5029.0527
39336,2239.1343
39337,4316.4673
39338,1868.9261
39339,2213.8079
39340,1645.9833
39341,8956.594
39342,986.80743
39343,1351.7788
39344,2227.8083
39345,1534.524
39346,3969.983
39347,1144.4419
39348,4325.647
39349,1623.6207
39350,1840.1604
39351,2956.88
39352,2190.5664
39353,1587.4521
39354,2970.852
39355,2448.7178
39356,949.58185
39357,1190.9067
39358,3974.6892
39359,2408.242
39360,5864.0786
39361,3225.6255
39362,1435.8011
39363,3314.154
39364,1312.5111
39365,2227.7903
39366,2957.6304
39367,4115.069
39368,5521.599
39369,1831.1748
39370,1621.1344
39371,1420.3749
39372,3345.2922
39373,1219.0028
39374,2650.0093
39375,1611.4314
39376,11994.733
39377,1998.6168
39378,1242.529
39379,2057.893
39380,4606.1895
39381,1439.9666
39382,2464.617
39383,6893.229
39384,5096.953
39385,1454.9326
39386,1959.5762
39387,1457.1274
39388,1592.5792
39389,3938.637
39390,2333.8457
39391,2020.4432
39392,3920.6477
39393,3214.386
39394,1261.102
39395,3324.4546
39396,1568.4364
39397,1706.3081
39398,1446.5006
39399,1953.288
39400,8212.273
39401,1499.267
39402,1144.1492
39403,2213.525
39404,1585.447
39405,2032.9255
39406,2123.53
39407,6841.4893
39408,4791.6475
39409,5028.7603
39410,1021.5226
39411,1194.3291
39412,1520.1195
39413,1727.4048
39414,4023.134
39415,4409.1567
39416,6315.2456
39417,9541.55
39418,1024.2914
39419,3816.557
39420,1557.2175
39421,4618.4775
39422,5566.1978
39423,2887.9446
39424,1496.7795
39425,1744.0435
39426,1374.8705
39427,1539.4633
39428,2066.466
39429,1875.1727
39430,2347.9204
39431,1708.29
39432,1331.1927
39433,1987.108
39434,1822.6947
39435,1737.1665
39436,1661.2563
39437,1606.2269
39438,1018.62854
39439,946.1635
39440,2477.8164
39441,1412.2817
39442,2728.0774
39443,1651.2661
39444,1154.7062
39445,6326.2783
39446,2328.9155
39447,4099.045
39448,1347.5841
39449,2295.2065
39450,1388.792
39451,1269.016
39452,1593.9353
39453,1723.5881
39454,742.5687
39455,1426.9474
39456,1708.5027
39457,2355.5671
39458,2564.941
39459,3768.0496
39460,2790.2468
39461,6143.938
39462,8654.608
39463,799.9776
39464,1311.617
39465,2891.4927
39466,1297.8304
39467,2739.3086
39468,1187.8978
39469,1010.8119
39470,1276.5482
39471,4345.9375
39472,1480.5614
39473,1326.5591
39474,1814.9794
39475,781.17267
39476,2650.8347
39477,1938.713
39478,2038.1608
39479,2085.12
39480,2456.6985
39481,1259.3052
39482,926.32404
39483,2716.1677
39484,1431.2141
39485,2026.6361
39486,3231.419
39487,1330.6764
39488,4402.638
39489,2234.095
39490,3275.7031
39491,5556.559
39492,3162.3481
39493,1396.089
39494,4831.8813
39495,2836.5303
39496,1456.7666
39497,1243.3256
39498,928.4937
39499,2573.7334
39500,1541.873
39501,2781.6858
39502,5435.476
39503,864.3013
39504,3261.1577
39505,1242.7277
39506,1030.4641
39507,1556.488
39508,1101.8467
39509,3627.651
39510,1372.7203
39511,1562.329
39512,1387.801
39513,3498.1035
39514,2955.2258
39515,2389.2058
39516,1557.3134
39517,1226.9203
39518,1782.5194
39519,2337.1523
39520,1074.3136
39521,2006.4192
39522,967.70197
39523,2367.3572
39524,3935.4224
39525,914.9363
39526,1379.2706
39527,3710.9077
39528,1980.3783
39529,835.7574
39530,1033.895
39531,6545.0015
39532,6156.38
39533,1520.6077
39534,836.9304
39535,1199.6864
39536,1595.0446
39537,4209.6016
39538,2831.2812
39539,2147.6572
39540,2630.0186
39541,1467.5311
39542,1368.1675
39543,3737.4312
39544,1001.74615
39545,3599.924
39546,966.53357
39547,2309.5396
39548,9417.379
39549,6570.8784
39550,1667.4138
39551,1107.7391
39552,2281.922
39553,1765.3318
39554,5548.419
39555,1464.405
39556,1583.962
39557,1986.6521
39558,4182.105
39559,1318.1753
39560,5337.321
39561,1362.0209
39562,2399.1697
39563,8087.6304
39564,1347.4915
39565,3335.767
39566,3605.1855
39567,2869.7878
39568,1255.1779
39569,1406.2698
39570,1371.7158
39571,2059.9912
39572,6300.9194
39573,1536.6812
39574,3054.3855
39575,6530.5405
39576,2683.4194
39577,1208.2163
39578,1810.1893
39579,814.3719
39580,5143.5215
39581,1355.1495
39582,2722.7678
39583,5153.196
39584,6359.9844
39585,1538.2231
39586,4022.9653
39587,3166.5413
39588,3366.8064
39589,1421.8179
39590,2605.96
39591,878.94763
39592,2637.9028
39593,877.8775
39594,2138.3254
39595,1448.5181
39596,3000.849
39597,904.2536
39598,4144.219
39599,1519.0746
39600,3548.3594
39601,1038.3875
39602,5634.02
39603,1811.061
39604,1414.8328
39605,1468.5426
39606,1548.5063
39607,1571.5618
39608,3706.5383
39609,1410.7946
39610,2268.3792
39611,1637.2008
39612,2942.2786
39613,1756.2346
39614,3130.8088
39615,2701.9155
39616,993.84973
39617,2847.0112
39618,1688.0853
39619,2397.0247
39620,10474.484
39621,5125.4106
39622,1323.099
39623,1128.2368
39624,3412.6882
39625,1554.8959
39626,1641.0573
39627,1405.375
39628,1519.021
39629,2138.2744
39630,1175.8495
39631,1784.8298
39632,1811.1189
39633,5026.444
39634,3205.0896
39635,1641.4941
39636,2562.0708
39637,1163.4729
39638,4608.5454
39639,2683.0408
39640,3878.5613
39641,2366.8105
39642,1191.5481
39643,5050.117
39644,1730.8003
39645,1294.318
39646,1028.6626
39647,1406.5182
39648,1545.7853
39649,1105.42
39650,2067.461
39651,800.6107
39652,1200.6766
39653,1091.5922
39654,1673.8975
39655,2649.372
39656,2555.02
39657,1237.4724
39658,1273.0132
39659,4793.0557
39660,1951.8451
39661,1067.427
39662,1343.4087
39663,1845.623
39664,8338.186
39665,944.5679
39666,1175.822
39667,2575.6975
39668,1846.8896
39669,2077.5579
39670,1287.5736
39671,2047.1816
39672,1511.8234
39673,1131.1726
39674,6243.654
39675,3724.3342
39676,2717.0928
39677,2620.2573
39678,1182.3759
39679,2430.9685
39680,1332.2406
39681,1079.8821
39682,1241.4431
39683,2211.9995
39684,1328.5515
39685,1257.4045
39686,5055.4043
39687,792.9962
39688,3701.168
39689,844.1389
39690,2207.736
39691,2960.8345
39692,1634.6913
39693,2768.5305
39694,3904.4722
39695,4481.8716
39696,897.44574
39697,1060.3263
39698,664.6693
39699,2714.6677
39700,1145.9886
39701,2301.7644
39702,1542.4323
39703,4364.3496
39704,1631.9481
39705,2623.5955
39706,2043.1296
39707,8795.98
39708,1057.3708
39709,1822.279
39710,1212.4073
39711,2811.7124
39712,3281.58
39713,1981.43
39714,1219.132
39715,2269.8882
39716,2307.1985
39717,1417.3342
39718,2849.8074
39719,1125.0645
39720,3730.0051
39721,1384.2659
39722,4183.118
39723,4469.435
39724,8457.416
39725,1128.7496
39726,1859.1091
39727,1487.7373
39728,3022.8325
39729,1981.8602
39730,2506.0652
39731,1248.912
39732,811.00793
39733,1440.0215
39734,4720.635
39735,1690.9624
39736,2870.705
39737,1293.411
39738,1149.4547
39739,2005.2527
39740,2234.0906
39741,5078.8896
39742,1563.9131
39743,1085.6913
39744,3102.14
39745,4024.493
39746,2552.1672
39747,901.8856
39748,1601.5894
39749,3294.016
39750,4067.375
39751,1073.4905
39752,1118.1276
39753,986.15247
39754,1134.3439
39755,1395.2045
39756,1073.9994
39757,1031.3237
39758,4558.446
39759,1772.0176
39760,3357.9504
39761,4784.7827
39762,1092.4897
39763,3039.9758
39764,1283.7936
39765,10690.828
39766,2660.6033
39767,3010.7305
39768,2171.5847
39769,2983.5278
39770,3048.4006
39771,1825.6024
39772,3057.9746
39773,1090.5706
39774,2185.2036
39775,2913.1904
39776,1472.6182
39777,1562.6049
39778,2644.342
39779,1003.35974
39780,1462.6055
39781,1919.6676
39782,1191.4861
39783,1193.0826
39784,6822.8975
39785,1244.2064
39786,1801.9741
39787,1606.1786
39788,2796.4214
39789,1230.4572
39790,888.23065
39791,1936.1361
39792,2390.8293
39793,1243.8312
39794,1493.5791
39795,3710.136
39796,1027.451
39797,1197.1407
39798,1195.8965
39799,1448.0475
39800,5426.7627
39801,1481.6293
39802,2537.0078
39803,2189.5728
39804,4654.793
39805,1747.1625
39806,6506.1685
39807,1845.8732
39808,837.7659
39809,1780.9893
39810,3675.1785
39811,1468.617
39812,6332.4727
39813,1872.5319
39814,4252.4346
39815,5296.7627
39816,1377.5006
39817,1798.7625
39818,2409.5876
39819,2592.578
39820,716.6278
39821,1236.5598
39822,2166.4204
39823,1689.0924
39824,1989.6257
39825,1952.8658
39826,4192.4297
39827,1295.5533
39828,2552.989
39829,2242.815
39830,2569.1826
39831,6200.0527
39832,1537.1167
39833,1640.8184
39834,2174.4553
39835,1116.3477
39836,1150.2856
39837,1348.8483
39838,5273.286
39839,3099.1582
39840,1025.5408
39841,2142.9177
39842,1018.33636
39843,7514.6562
39844,2084.6943
39845,1539.3274
39846,5928.807
39847,1304.8478
39848,2118.507
39849,1568.711
39850,1066.7552
39851,1598.3563
39852,7877.6465
39853,3329.142
39854,1132.9296
39855,2429.989
39856,1384.4806
39857,1115.2156
39858,1969.6763
39859,2330.33
39860,965.9059
39861,2198.5881
39862,1528.9563
39863,978.8282
39864,3074.8008
39865,2920.4297
39866,1962.1366
39867,1795.3492
39868,914.15875
39869,1804.9943
39870,2770.988
39871,4395.4834
39872,2054.262
39873,1384.3339
39874,2172.1206
39875,9824.7
39876,2590.968
39877,3284.4395
39878,5530.66
39879,6291.587
39880,1248.0922
39881,2899.827
39882,2096.4639
39883,1292.8612
39884,2164.3162
39885,4012.2651
39886,2193.979
39887,1135.3003
39888,6565.61
39889,1318.0513
39890,4510.2627
39891,2582.7288
39892,3132.186
39893,1271.3527
39894,1899.9751
39895,12251.702
39896,919.3607
39897,3179.4238
39898,1289.2946
39899,6699.3022
39900,1166.3098
39901,2938.5015
39902,2105.6885
39903,2914.2231
39904,1655.3484
39905,3374.057
39906,1143.0428
39907,1378.8309
39908,915.9859
39909,2438.1912
39910,1090.1287
39911,3445.2976
39912,3824.429
39913,1853.756
39914,2387.2327
39915,4525.9155
39916,2086.0303
39917,2126.2559
39918,1079.0062
39919,2119.7173
39920,8750.185
39921,2805.4773
39922,1418.5779
39923,1278.2916
39924,1183.4203
39925,1885.4191
39926,1885.7637
39927,980.682
39928,1987.6979
39929,3318.6401
39930,1045.8374
39931,1813.9545
39932,1346.4553
39933,2732.963
39934,1722.9518
39935,5174.6323
39936,2929.3
39937,1914.9869
39938,1446.4751
39939,1517.3729
39940,1328.4012
39941,6614.891
39942,959.46387
39943,2246.3828
39944,3795.5208
39945,2303.8298
39946,1528.7908
39947,2681.5872
39948,1332.8396
39949,1530.7206
39950,1094.7142
39951,1860.8368
39952,2225.669
39953,3579.368
39954,923.08936
39955,4590.3945
39956,6141.0903
39957,4068.4575
39958,1035.3068
39959,3778.5745
39960,1616.2062
39961,1146.0603
39962,4058.519
39963,4520.932
39964,1862.79
39965,3214.4841
39966,2040.0431
39967,1528.628
39968,1906.1517
39969,1532.3254
39970,1622.0295
39971,3230.824
39972,1689.4454
39973,2194.4333
39974,1221.0096
39975,7158.872
39976,2163.1055
39977,1776.4346
39978,1773.4884
39979,2341.9336
39980,1198.507
39981,1627.7582
39982,2587.8418
39983,1439.6808
39984,1729.6785
39985,5634.982
39986,2182.599
39987,1407.2708
39988,3553.5488
39989,2468.5493
39990,7074.4043
39991,1429.1517
39992,3762.5002
39993,1310.1432
39994,799.4751
39995,7402.485
39996,5286.96
39997,1314.6385
39998,2277.1982
39999,1084.4531
40000,1432.5306
40001,906.4028
40002,2971.9136
40003,5133.9976
40004,2298.0166
40005,1489.081
40006,1494.9716
40007,6632.2075
40008,1695.8335
40009,1237.7749
40010,1805.3232
40011,1389.8939
40012,1666.9039
40013,1352.4524
40014,1811.1975
40015,3373.1912
40016,3367.0923
40017,3358.5398
40018,2522.5518
40019,2344.4944
40020,1499.624
40021,2602.1094
40022,1455.3735
40023,2397.671
40024,8123.022
40025,2013.5343
40026,4324.9824
40027,1140.8497
40028,11116.849
40029,2040.9738
40030,2877.383
40031,1473.6951
40032,909.5135
40033,1762.2947
40034,5466.7095
40035,2354.0505
40036,1711.6439
40037,1605.9211
40038,2396.596
40039,2094.6494
40040,3119.5244
40041,1821.1987
40042,10053.777
40043,1626.7596
40044,5353.775
40045,1935.4601
40046,1038.902
40047,4502.1216
40048,2471.5469
40049,1211.1467
40050,5935.7783
40051,1238.5323
40052,2397.6204
40053,1739.16
40054,1607.6407
40055,1379.6326
40056,1248.1553
40057,1107.9131
40058,3164.9375
40059,6072.683
40060,2080.6565
40061,1124.3693
40062,2960.737
40063,1322.9696
40064,1433.9888
40065,1725.9203
40066,3196.9424
40067,1019.0137
40068,959.2633
40069,955.12195
40070,2562.2163
40071,2249.8416
40072,1667.6342
40073,1355.471
40074,866.16205
40075,1269.5303
40076,1340.2399
40077,1116.191
40078,2636.563
40079,875.4878
40080,1205.9098
40081,1453.126
40082,1224.9727
40083,1525.5881
40084,1299.6743
40085,1295.2128
40086,1765.6561
40087,1274.8333
40088,1143.941
40089,3442.308
40090,2174.7676
40091,2307.3525
40092,2818.9092
40093,4455.86
40094,4087.7915
40095,827.80865
40096,1991.393
40097,9263.564
40098,7284.2993
40099,1050.0043
40100,807.93475
